site,b_r,bag,outplant_time,shell_length,month,growth_rate
C,r,1,0,28.076416695944793,0,NA
C,r,1,0,18.30041623161974,0,NA
C,r,1,0,20.219517918942536,0,NA
C,r,1,0,22.001760006098046,0,NA
C,r,1,0,25.08831201853303,0,NA
C,r,1,0,27.485704777398915,0,NA
C,r,1,0,29.032361609164795,0,NA
C,r,1,0,28.183581892826147,0,NA
C,r,2,0,26.393443249565614,0,NA
C,r,2,0,27.316983124034373,0,NA
C,r,2,0,23.334149783181658,0,NA
C,r,2,0,24.45860055637376,0,NA
C,r,2,0,26.13827002323591,0,NA
C,r,2,0,24.519541153788236,0,NA
C,r,2,0,26.12482878043744,0,NA
C,r,2,0,23.03452550301636,0,NA
C,r,2,0,25.696387949304924,0,NA
C,r,2,0,22.576816840458665,0,NA
C,r,2,0,26.37782633711774,0,NA
C,r,2,0,27.14323118727991,0,NA
C,r,2,0,24.770564835534344,0,NA
C,r,2,0,22.84252708775365,0,NA
C,r,2,0,19.245676867568132,0,NA
C,r,3,0,22.274584538605662,0,NA
C,r,3,0,25.658650170707784,0,NA
C,r,3,0,21.731878764577814,0,NA
C,r,3,0,24.401050317688583,0,NA
C,r,3,0,19.864291811568258,0,NA
C,r,3,0,25.45490921802763,0,NA
C,r,3,0,25.967327522885178,0,NA
C,r,3,0,27.02754460326669,0,NA
C,r,3,0,25.89430160057677,0,NA
C,r,3,0,26.40133954803023,0,NA
C,r,3,0,27.98349307796617,0,NA
C,r,3,0,27.07697410592373,0,NA
C,r,3,0,23.71030999572831,0,NA
C,r,3,0,26.479309609431336,0,NA
C,r,3,0,24.85311514081857,0,NA
C,r,4,0,29.06002531113665,0,NA
C,r,4,0,27.82287499517401,0,NA
C,r,4,0,22.370206889080034,0,NA
C,r,4,0,22.070266074044937,0,NA
C,r,4,0,26.713532821539015,0,NA
C,r,4,0,24.399719202686075,0,NA
C,r,4,0,19.11114526148717,0,NA
C,r,4,0,21.737632576996873,0,NA
C,r,4,0,19.761520866855648,0,NA
C,r,4,0,26.460980436848693,0,NA
C,r,4,0,21.790005507896513,0,NA
C,r,4,0,27.93874335088563,0,NA
C,r,4,0,20.677787995216907,0,NA
C,r,4,0,22.128421600947682,0,NA
C,r,4,0,21.126526726016273,0,NA
C,r,5,0,28.373521607486843,0,NA
C,r,5,0,24.46134188424439,0,NA
C,r,5,0,25.314139138571807,0,NA
C,r,5,0,22.807481460284162,0,NA
C,r,5,0,21.915174150189422,0,NA
C,r,5,0,22.658121154423092,0,NA
C,r,5,0,25.99859979545157,0,NA
C,r,5,0,23.505667390775173,0,NA
C,r,5,0,26.247889042240686,0,NA
C,r,5,0,17.988214629147016,0,NA
C,r,5,0,27.256948249031844,0,NA
C,r,5,0,22.870619267205264,0,NA
C,r,5,0,23.510262798472542,0,NA
C,r,5,0,21.496739487832624,0,NA
C,r,5,0,26.05679415628331,0,NA
D,b,1,0,27.030051006153315,0,NA
D,b,1,0,24.49051619129644,0,NA
D,b,1,0,21.37708117154296,0,NA
D,b,1,0,25.729760868618424,0,NA
D,b,1,0,22.554977199291933,0,NA
D,b,1,0,19.23202955031885,0,NA
D,b,1,0,25.22518543743097,0,NA
D,b,1,0,24.86478226652593,0,NA
D,b,1,0,25.45920175757016,0,NA
D,b,1,0,24.969379036966245,0,NA
D,b,1,0,24.686079988579795,0,NA
D,b,1,0,21.996795360129948,0,NA
D,b,1,0,22.090288037764232,0,NA
D,b,1,0,28.103858274198746,0,NA
D,b,1,0,27.209619970366568,0,NA
D,b,2,0,24.8805731026853,0,NA
D,b,2,0,32.03820410007537,0,NA
D,b,2,0,26.447257581046994,0,NA
D,b,2,0,28.53391539787382,0,NA
D,b,2,0,32.58773894452447,0,NA
D,b,2,0,24.493310572270175,0,NA
D,b,2,0,24.33537965086516,0,NA
D,b,2,0,21.929067547188183,0,NA
D,b,2,0,23.163189997261103,0,NA
D,b,2,0,28.25809014296125,0,NA
D,b,2,0,21.181088821095265,0,NA
D,b,2,0,21.545237146384448,0,NA
D,b,2,0,26.731401043613825,0,NA
D,b,2,0,27.857158615972068,0,NA
D,b,2,0,23.843093998590973,0,NA
D,b,3,0,28.254764801369966,0,NA
D,b,3,0,27.67014705261516,0,NA
D,b,3,0,26.58244386199214,0,NA
D,b,3,0,27.127711126446616,0,NA
D,b,3,0,21.789676956032512,0,NA
D,b,3,0,27.231886834217132,0,NA
D,b,3,0,19.520380468306456,0,NA
D,b,3,0,24.49234890998828,0,NA
D,b,3,0,25.58609928140012,0,NA
D,b,3,0,20.786162988637983,0,NA
D,b,3,0,24.53011475404159,0,NA
D,b,3,0,22.340876256404947,0,NA
D,b,3,0,24.175453641444403,0,NA
D,b,3,0,27.00991474271444,0,NA
D,b,3,0,26.550517170305547,0,NA
D,b,4,0,26.112356125960066,0,NA
D,b,4,0,23.264986326462758,0,NA
D,b,4,0,25.931680994019214,0,NA
D,b,4,0,25.49914665675157,0,NA
D,b,4,0,25.900158851440956,0,NA
D,b,4,0,26.34419608421568,0,NA
D,b,4,0,29.199450168516773,0,NA
D,b,4,0,25.37105893500435,0,NA
D,b,4,0,29.21412200480486,0,NA
D,b,4,0,28.32330614409373,0,NA
D,b,4,0,24.853589039939095,0,NA
D,b,4,0,28.47596489490479,0,NA
D,b,4,0,22.8437319448192,0,NA
D,b,4,0,24.741493669278796,0,NA
D,b,4,0,25.219506295597462,0,NA
D,b,5,0,29.437252843598845,0,NA
D,b,5,0,20.543250751356805,0,NA
D,b,5,0,25.66063581138582,0,NA
D,b,5,0,20.588382514608874,0,NA
D,b,5,0,23.459200886885824,0,NA
D,b,5,0,23.126071726237747,0,NA
D,b,5,0,26.66517683337432,0,NA
D,b,5,0,32.85333405314079,0,NA
D,b,5,0,26.16750217607359,0,NA
D,b,5,0,27.082645135340364,0,NA
D,b,5,0,26.04255237992115,0,NA
D,b,5,0,20.009976036962986,0,NA
D,b,5,0,29.326493910971287,0,NA
D,b,5,0,25.2701329373379,0,NA
D,b,5,0,24.45572062716015,0,NA
D,r,1,0,23.541287612048123,0,NA
D,r,1,0,23.78278656092619,0,NA
D,r,1,0,21.400930903642873,0,NA
D,r,1,0,25.381893285195748,0,NA
D,r,1,0,22.635910731507643,0,NA
D,r,1,0,27.451054605038927,0,NA
D,r,1,0,26.977041316818912,0,NA
D,r,1,0,21.669874608388085,0,NA
D,r,1,0,21.56172323161813,0,NA
D,r,1,0,22.251571917379906,0,NA
D,r,1,0,26.198328831694596,0,NA
D,r,1,0,21.357154828413822,0,NA
D,r,1,0,27.564191583757946,0,NA
D,r,1,0,24.749873724459704,0,NA
D,r,1,0,26.567094736732663,0,NA
D,r,2,0,28.908006280338345,0,NA
D,r,2,0,30.180932496271115,0,NA
D,r,2,0,27.243619867682234,0,NA
D,r,2,0,26.665489154336996,0,NA
D,r,2,0,23.92878901953987,0,NA
D,r,2,0,26.465864048101178,0,NA
D,r,2,0,29.92256969375039,0,NA
D,r,2,0,25.386583123644613,0,NA
D,r,2,0,26.046395118739344,0,NA
D,r,2,0,26.06736940660783,0,NA
D,r,2,0,25.637726857008253,0,NA
D,r,2,0,26.42160296078663,0,NA
D,r,2,0,27.351317996794812,0,NA
D,r,2,0,25.75588642478257,0,NA
D,r,2,0,24.51897577926273,0,NA
D,r,3,0,17.927654723919893,0,NA
D,r,3,0,25.94247875068057,0,NA
D,r,3,0,24.774266377673094,0,NA
D,r,3,0,22.067381662548883,0,NA
D,r,3,0,26.16213866304018,0,NA
D,r,3,0,21.349756966386835,0,NA
D,r,3,0,24.43160567031125,0,NA
D,r,3,0,22.981071544980992,0,NA
D,r,3,0,27.927215312571704,0,NA
D,r,3,0,27.29623354997184,0,NA
D,r,3,0,31.606357477368825,0,NA
D,r,3,0,30.975133654855277,0,NA
D,r,3,0,28.588028461307697,0,NA
D,r,3,0,31.050721472587846,0,NA
D,r,3,0,29.137880410571483,0,NA
D,r,4,0,21.529943297808813,0,NA
D,r,4,0,28.715769236629747,0,NA
D,r,4,0,23.620523762607224,0,NA
D,r,4,0,25.703541641990682,0,NA
D,r,4,0,22.77151250460208,0,NA
D,r,4,0,22.415770496403205,0,NA
D,r,4,0,23.77527417157993,0,NA
D,r,4,0,27.657552674826164,0,NA
D,r,4,0,22.869291128881517,0,NA
D,r,4,0,19.940572927592935,0,NA
D,r,4,0,28.629220030780125,0,NA
D,r,4,0,23.70041127906759,0,NA
D,r,4,0,23.91996599739199,0,NA
D,r,4,0,20.78297535611825,0,NA
D,r,4,0,25.442841741582516,0,NA
D,r,5,0,16.767214196574514,0,NA
D,r,5,0,25.17221189085509,0,NA
D,r,5,0,27.38264845382087,0,NA
D,r,5,0,25.286387557349272,0,NA
D,r,5,0,24.616875340648864,0,NA
D,r,5,0,27.64533936472739,0,NA
D,r,5,0,27.912215717910343,0,NA
D,r,5,0,26.696913086975375,0,NA
D,r,5,0,23.95515342633575,0,NA
D,r,5,0,21.360893547438614,0,NA
D,r,5,0,27.16476266951795,0,NA
D,r,5,0,22.946245966315004,0,NA
D,r,5,0,29.833006351286972,0,NA
D,r,5,0,18.48892619784676,0,NA
D,r,5,0,27.95775283076185,0,NA
E,b,1,0,21.565415635467648,0,NA
E,b,1,0,24.86767171644998,0,NA
E,b,1,0,23.496960261423116,0,NA
E,b,1,0,21.000334088947636,0,NA
E,b,1,0,27.196962668477664,0,NA
E,b,1,0,26.31831438969202,0,NA
E,b,1,0,30.216702382223232,0,NA
E,b,1,0,26.037970350715554,0,NA
E,b,1,0,22.545879614328737,0,NA
E,b,1,0,19.118479493872783,0,NA
E,b,1,0,28.725529095942424,0,NA
E,b,1,0,26.883982981538047,0,NA
E,b,1,0,28.787298936374164,0,NA
E,b,1,0,25.147449645039366,0,NA
E,b,1,0,28.329296521077975,0,NA
E,b,2,0,28.522672372432663,0,NA
E,b,2,0,28.42649599929763,0,NA
E,b,2,0,27.42527066428044,0,NA
E,b,2,0,28.236103285127456,0,NA
E,b,2,0,23.35416886821721,0,NA
E,b,2,0,22.366522323812802,0,NA
E,b,2,0,21.969220472323553,0,NA
E,b,2,0,25.153535285476462,0,NA
E,b,2,0,20.52984595004937,0,NA
E,b,2,0,22.343862627475502,0,NA
E,b,2,0,24.43917728034003,0,NA
E,b,2,0,24.97006544278361,0,NA
E,b,2,0,24.50025451889922,0,NA
E,b,2,0,22.708611437298615,0,NA
E,b,2,0,21.520421478135017,0,NA
E,b,3,0,27.97575245796482,0,NA
E,b,3,0,21.30581490426809,0,NA
E,b,3,0,26.066282873601516,0,NA
E,b,3,0,26.11723319250875,0,NA
E,b,3,0,24.460692446557786,0,NA
E,b,3,0,23.357767412325487,0,NA
E,b,3,0,26.36458846070456,0,NA
E,b,3,0,24.867359129937512,0,NA
E,b,3,0,22.94161711761251,0,NA
E,b,3,0,24.518863575215192,0,NA
E,b,3,0,22.916969969546884,0,NA
E,b,3,0,23.81267862937998,0,NA
E,b,3,0,28.192311544096967,0,NA
E,b,3,0,24.293848915061073,0,NA
E,b,3,0,22.121875045968075,0,NA
E,b,4,0,25.666586328850286,0,NA
E,b,4,0,26.822991594247654,0,NA
E,b,4,0,26.010954601762723,0,NA
E,b,4,0,23.378294848310386,0,NA
E,b,4,0,23.45859657584801,0,NA
E,b,4,0,23.54754597719397,0,NA
E,b,4,0,24.50995962324511,0,NA
E,b,4,0,23.405099117591462,0,NA
E,b,4,0,23.038456601994362,0,NA
E,b,4,0,28.44743420743917,0,NA
E,b,4,0,28.603097676480438,0,NA
E,b,4,0,26.51242454778826,0,NA
E,b,4,0,23.669936367732802,0,NA
E,b,4,0,30.437062882252718,0,NA
E,b,4,0,29.49729741635921,0,NA
E,b,5,0,26.587774573561806,0,NA
E,b,5,0,27.59706784345552,0,NA
E,b,5,0,27.15339024217914,0,NA
E,b,5,0,23.829400122383852,0,NA
E,b,5,0,18.6184669796435,0,NA
E,b,5,0,23.509642976354797,0,NA
E,b,5,0,20.859620169615937,0,NA
E,b,5,0,24.292476281612775,0,NA
E,b,5,0,25.4453524578114,0,NA
E,b,5,0,28.50529953621117,0,NA
E,b,5,0,31.63668657641317,0,NA
E,b,5,0,26.727793682152335,0,NA
E,b,5,0,23.04432657412148,0,NA
E,b,5,0,25.87097369000718,0,NA
E,b,5,0,30.191037726605455,0,NA
E,r,1,0,20.239416342605267,0,NA
E,r,1,0,23.81884875234332,0,NA
E,r,1,0,23.886800172987,0,NA
E,r,1,0,22.336672387187125,0,NA
E,r,1,0,28.38205667906352,0,NA
E,r,1,0,25.6861493680493,0,NA
E,r,1,0,22.777732975795505,0,NA
E,r,1,0,21.288474271056874,0,NA
E,r,1,0,25.679471705560374,0,NA
E,r,1,0,18.880546883127764,0,NA
E,r,1,0,21.00924986887,0,NA
E,r,1,0,27.798947849210077,0,NA
E,r,1,0,23.616022799907732,0,NA
E,r,1,0,27.852852826870265,0,NA
E,r,1,0,22.437750570323313,0,NA
E,r,2,0,25.36331984040805,0,NA
E,r,2,0,22.768851508577676,0,NA
E,r,2,0,22.31944483813895,0,NA
E,r,2,0,27.930692429405177,0,NA
E,r,2,0,22.631228446321792,0,NA
E,r,2,0,19.945391986383438,0,NA
E,r,2,0,23.61695031102057,0,NA
E,r,2,0,25.198161093863238,0,NA
E,r,2,0,27.94159052111836,0,NA
E,r,2,0,23.085133056744144,0,NA
E,r,2,0,27.134819772586475,0,NA
E,r,2,0,21.96479792223117,0,NA
E,r,2,0,21.570189592521494,0,NA
E,r,2,0,24.905033580148622,0,NA
E,r,2,0,25.529635093016886,0,NA
E,r,3,0,29.521787638425096,0,NA
E,r,3,0,25.090255924267066,0,NA
E,r,3,0,20.832167809942796,0,NA
E,r,3,0,21.725637134918387,0,NA
E,r,3,0,23.14350520128322,0,NA
E,r,3,0,21.66786378967609,0,NA
E,r,3,0,21.643096957145108,0,NA
E,r,3,0,23.73272876297705,0,NA
E,r,3,0,18.63536818098857,0,NA
E,r,3,0,29.456020691036507,0,NA
E,r,3,0,20.483812605829257,0,NA
E,r,3,0,25.503091491648938,0,NA
E,r,3,0,21.87386390709202,0,NA
E,r,3,0,25.611298537646903,0,NA
E,r,3,0,23.502361335077264,0,NA
E,r,4,0,24.21168132972576,0,NA
E,r,4,0,24.404918968104305,0,NA
E,r,4,0,23.754854356290096,0,NA
E,r,4,0,22.866358532144645,0,NA
E,r,4,0,24.4344945032688,0,NA
E,r,4,0,20.38347091716023,0,NA
E,r,4,0,22.279098588471193,0,NA
E,r,4,0,21.809071000143497,0,NA
E,r,4,0,27.585772746434017,0,NA
E,r,4,0,25.508108967920744,0,NA
E,r,4,0,25.207527582006353,0,NA
E,r,4,0,23.888360800815487,0,NA
E,r,4,0,24.65234338126964,0,NA
E,r,4,0,26.930222696150427,0,NA
E,r,4,0,26.303023150569697,0,NA
E,r,5,0,20.40338084488888,0,NA
E,r,5,0,23.560917973250977,0,NA
E,r,5,0,23.867857480419204,0,NA
E,r,5,0,24.282524441299426,0,NA
E,r,5,0,25.872298756395026,0,NA
E,r,5,0,33.35131271656574,0,NA
E,r,5,0,22.475952822196373,0,NA
E,r,5,0,17.3753454555385,0,NA
E,r,5,0,25.476200144487784,0,NA
E,r,5,0,22.599698864900382,0,NA
E,r,5,0,24.277053441193996,0,NA
E,r,5,0,23.975251014287892,0,NA
E,r,5,0,27.697321467007473,0,NA
E,r,5,0,25.060162247492617,0,NA
E,r,5,0,24.654928410293845,0,NA
