date_time,temp,sal,cond,s_v
42943.89236,15.17,20.58,26.67,1490.14
42943.90278,15.2,20.56,26.67,1490.22
42943.91319,14.86,20.68,26.6,1489.25
42943.92361,14.77,20.63,26.49,1488.89
42943.93403,17.79,20.27,27.92,1498.15
42943.94444,17.32,20.26,27.61,1496.65
42943.95486,16.14,20.38,27.03,1493.07
42943.96528,15.17,20.58,26.67,1490.14
42943.97569,14.68,20.69,26.49,1488.65
42943.98611,14.65,20.72,26.52,1488.59
42943.99653,14.49,20.77,26.48,1488.13
42944.00694,14.31,20.88,26.49,1487.64
42944.01736,14.37,20.88,26.53,1487.85
42944.02778,14.92,20.7,26.66,1489.48
42944.03819,14.8,20.81,26.71,1489.2
42944.04861,14.92,20.77,26.75,1489.56
42944.05903,14.86,20.77,26.71,1489.36
42944.06944,14.62,20.8,26.58,1488.57
42944.07986,14.83,20.83,26.75,1489.32
42944.09028,15.17,20.73,26.85,1490.32
42944.10069,15.08,20.73,26.79,1490.01
42944.11111,14.8,20.79,26.69,1489.17
42944.12153,15.26,20.72,26.89,1490.61
42944.13194,15.66,20.63,27.03,1491.8
42944.14236,15.84,20.58,27.09,1492.34
42944.15278,15.44,20.61,26.88,1491.09
42944.16319,15.47,20.62,26.9,1491.19
42944.17361,15.41,20.65,26.91,1491.03
42944.18403,15.32,20.68,26.89,1490.77
42944.19444,15.75,20.6,27.05,1492.06
42944.20486,15.72,20.58,27.01,1491.93
42944.21528,15.66,20.57,26.96,1491.73
42944.22569,15.57,20.58,26.92,1491.45
42944.23611,15.54,20.56,26.88,1491.32
42944.24653,15.41,20.57,26.82,1490.94
42944.25694,15.54,20.6,26.92,1491.37
42944.26736,15.72,20.56,26.98,1491.91
42944.27778,15.99,20.52,27.11,1492.75
42944.28819,16.26,20.48,27.23,1493.58
42944.29861,16.44,20.44,27.3,1494.11
42944.30903,16.47,20.46,27.34,1494.24
42944.31944,17.05,20.44,27.67,1496.02
42944.32986,17.73,20.36,28,1498.07
42944.34028,18.06,20.35,28.18,1499.05
42944.35069,18.21,20.37,28.3,1499.53
42944.36111,18.27,20.33,28.29,1499.67
42944.37153,18.27,20.31,28.27,1499.65
42944.38194,18.21,20.31,28.22,1499.46
42944.39236,18.24,20.31,28.25,1499.55
42944.40278,18.36,20.31,28.31,1499.91
42944.41319,17.52,20.3,27.79,1497.35
42944.42361,17.94,20.35,28.11,1498.69
42944.43403,17.91,20.29,28.01,1498.53
42944.44444,17.52,20.34,27.84,1497.39
42944.45486,17.08,20.41,27.64,1496.07
42944.46528,18.21,20.33,28.25,1499.48
42944.47569,18.27,20.29,28.24,1499.63
42944.48611,17.88,20.34,28.06,1498.5
42944.49653,17.64,20.37,27.95,1497.8
42944.50694,17.64,20.35,27.93,1497.78
42944.51736,18,20.32,28.11,1498.84
42944.52778,17.58,20.33,27.86,1497.56
42944.53819,17.64,20.35,27.93,1497.78
42944.54861,17.58,20.35,27.88,1497.59
42944.55903,17.49,20.36,27.84,1497.32
42944.56944,17.38,20.36,27.77,1496.95
42944.57986,16.72,20.41,27.42,1494.94
42944.59028,16.5,20.47,27.36,1494.34
42944.60069,16.47,20.46,27.34,1494.24
42944.61111,16.38,20.49,27.32,1493.98
42944.62153,16.47,20.46,27.34,1494.24
42944.63194,16.93,20.47,27.63,1495.67
42944.64236,16.99,20.44,27.62,1495.82
42944.65278,16.81,20.46,27.54,1495.28
42944.66319,16.47,20.46,27.34,1494.24
42944.67361,16.65,20.46,27.45,1494.81
42944.68403,16.72,20.45,27.47,1494.98
42944.69444,16.69,20.45,27.45,1494.88
42944.70486,17.14,20.43,27.71,1496.29
42944.71528,17.2,20.42,27.73,1496.46
42944.72569,17.35,20.4,27.8,1496.9
42944.73611,17.29,20.37,27.73,1496.68
42944.74653,17.46,20.39,27.86,1497.27
42944.75694,17.82,20.36,28.04,1498.33
42944.76736,17.94,20.35,28.11,1498.69
42944.77778,18.18,20.38,28.3,1499.46
42944.78819,18.36,20.37,28.39,1499.98
42944.79861,18.54,20.37,28.51,1500.52
42944.80903,18.65,20.33,28.53,1500.83
42944.81944,18.77,20.37,28.65,1501.23
42944.82986,18.95,20.39,28.8,1501.79
42944.84028,19.42,20.37,29.06,1503.17
42944.85069,19.19,20.37,28.91,1502.47
42944.86111,18.8,20.33,28.62,1501.28
42944.87153,17.2,20.38,27.68,1496.42
42944.88194,16.9,20.43,27.56,1495.53
42944.89236,15.72,20.54,26.96,1491.89
42944.90278,15.05,20.69,26.72,1489.87
42944.91319,14.92,20.72,26.68,1489.5
42944.92361,15.14,20.71,26.81,1490.2
42944.93403,15.54,20.62,26.95,1491.39
42944.94444,14.99,20.81,26.83,1489.82
42944.95486,15.05,20.78,26.83,1489.98
42944.96528,15.81,20.66,27.16,1492.33
42944.97569,15.72,20.61,27.05,1491.98
42944.98611,15.75,20.62,27.07,1492.08
42944.99653,15.08,20.69,26.74,1489.97
42945.00694,14.92,20.77,26.75,1489.56
42945.01736,14.86,20.75,26.68,1489.34
42945.02778,15.2,20.77,26.92,1490.47
42945.03819,15.29,20.7,26.89,1490.69
42945.04861,15.05,20.7,26.74,1489.89
42945.05903,14.89,20.75,26.71,1489.44
42945.06944,14.89,20.73,26.68,1489.42
42945.07986,14.8,20.77,26.66,1489.15
42945.09028,14.8,20.79,26.69,1489.17
42945.10069,15.26,20.77,26.96,1490.68
42945.11111,15.29,20.72,26.91,1490.71
42945.12153,15.23,20.71,26.87,1490.51
42945.13194,15.93,20.67,27.25,1492.73
42945.14236,15.81,20.66,27.16,1492.33
42945.15278,15.32,20.7,26.91,1490.79
42945.16319,15.08,20.71,26.76,1489.99
42945.17361,15.2,20.68,26.8,1490.36
42945.18403,15.35,20.65,26.86,1490.82
42945.19444,15.23,20.68,26.82,1490.46
42945.20486,15.02,20.7,26.72,1489.78
42945.21528,15.05,20.69,26.72,1489.87
42945.22569,15.23,20.66,26.8,1490.44
42945.23611,15.66,20.61,27.01,1491.78
42945.24653,15.81,20.6,27.09,1492.26
42945.25694,16.38,20.51,27.34,1494.01
42945.26736,16.62,20.44,27.4,1494.69
42945.27778,16.72,20.41,27.42,1494.94
42945.28819,16.81,20.4,27.47,1495.21
42945.29861,17.08,20.39,27.62,1496.05
42945.30903,17.43,20.35,27.79,1497.12
42945.31944,17.64,20.35,27.93,1497.78
42945.32986,18,20.32,28.11,1498.84
42945.34028,18.09,20.31,28.15,1499.1
42945.35069,18.24,20.31,28.25,1499.55
42945.36111,18.51,20.29,28.38,1500.34
42945.37153,18.8,20.33,28.62,1501.28
42945.38194,18.8,20.31,28.6,1501.26
42945.39236,17.91,20.29,28.01,1498.53
42945.40278,17.7,20.3,27.9,1497.9
42945.41319,17.35,20.34,27.73,1496.83
42945.42361,17.2,20.34,27.64,1496.37
42945.43403,17.26,20.35,27.68,1496.56
42945.44444,17.14,20.35,27.62,1496.2
42945.45486,17.02,20.34,27.53,1495.81
42945.46528,16.93,20.37,27.51,1495.56
42945.47569,16.87,20.39,27.49,1495.38
42945.48611,16.93,20.37,27.51,1495.56
42945.49653,17.02,20.36,27.55,1495.83
42945.50694,17.17,20.36,27.64,1496.3
42945.51736,17.14,20.35,27.62,1496.2
42945.52778,17.35,20.36,27.75,1496.86
42945.53819,17.49,20.34,27.81,1497.3
42945.54861,17.46,20.35,27.82,1497.22
42945.55903,17.49,20.34,27.81,1497.3
42945.56944,17.2,20.36,27.66,1496.39
42945.57986,16.84,20.38,27.46,1495.29
42945.59028,17.23,20.36,27.68,1496.49
42945.60069,17.55,20.32,27.84,1497.47
42945.61111,17.29,20.31,27.66,1496.62
42945.62153,16.62,20.42,27.38,1494.66
42945.63194,16.59,20.42,27.36,1494.57
42945.64236,16.87,20.39,27.49,1495.38
42945.65278,16.62,20.42,27.38,1494.66
42945.66319,17.35,20.4,27.8,1496.9
42945.67361,18.12,20.37,28.25,1499.27
42945.68403,18.06,20.35,28.18,1499.05
42945.69444,19.95,20.5,29.57,1504.87
42945.70486,20.77,20.37,29.92,1507.08
42945.71528,20.45,20.33,29.66,1506.11
42945.72569,19.13,20.28,28.76,1502.19
42945.73611,18.42,20.31,28.36,1500.1
42945.74653,18.24,20.33,28.27,1499.58
42945.75694,17.91,20.35,28.09,1498.6
42945.76736,17.55,20.36,27.88,1497.51
42945.77778,17.41,20.36,27.79,1497.05
42945.78819,17.17,20.38,27.66,1496.32
42945.79861,17.43,20.39,27.84,1497.17
42945.80903,17.76,20.35,28,1498.14
42945.81944,17.91,20.33,28.06,1498.57
42945.82986,17.91,20.35,28.09,1498.6
42945.84028,18.86,20.38,28.72,1501.51
42945.85069,18.54,20.25,28.36,1500.39
42945.86111,18.39,20.25,28.26,1499.94
42945.87153,18.36,20.23,28.21,1499.82
42945.88194,18.86,20.28,28.59,1501.4
42945.89236,19.69,20.21,29.02,1503.77
42945.90278,19.28,20.32,28.91,1502.68
42945.91319,19.1,20.2,28.63,1502.01
42945.92361,17.35,20.26,27.63,1496.74
42945.93403,16.35,20.4,27.18,1493.77
42945.94444,16.29,20.45,27.21,1493.64
42945.95486,16.47,20.39,27.25,1494.15
42945.96528,16.72,20.41,27.42,1494.94
42945.97569,17.58,20.37,27.91,1497.61
42945.98611,18.39,20.35,28.39,1500.05
42945.99653,16.87,20.35,27.44,1495.34
42946.00694,16.75,20.39,27.42,1495.01
42946.01736,18.12,20.29,28.15,1499.17
42946.02778,17.55,20.3,27.81,1497.44
42946.03819,17.23,20.35,27.66,1496.47
42946.04861,17.11,20.35,27.59,1496.1
42946.05903,17.32,20.32,27.68,1496.71
42946.06944,17.46,20.33,27.79,1497.2
42946.07986,17.35,20.32,27.7,1496.81
42946.09028,17.29,20.35,27.7,1496.66
42946.10069,17.2,20.34,27.64,1496.37
42946.11111,17.17,20.32,27.59,1496.25
42946.12153,17.29,20.35,27.7,1496.66
42946.13194,17.23,20.36,27.68,1496.49
42946.14236,17.23,20.33,27.64,1496.45
42946.15278,17.2,20.34,27.64,1496.37
42946.16319,17.23,20.31,27.61,1496.42
42946.17361,17.26,20.35,27.68,1496.56
42946.18403,17.23,20.35,27.66,1496.47
42946.19444,17.02,20.36,27.55,1495.83
42946.20486,17.14,20.35,27.62,1496.2
42946.21528,17.11,20.35,27.59,1496.1
42946.22569,17.02,20.36,27.55,1495.83
42946.23611,17.08,20.37,27.59,1496.03
42946.24653,17.11,20.33,27.57,1496.08
42946.25694,17.11,20.31,27.55,1496.06
42946.26736,17.35,20.32,27.7,1496.81
42946.27778,17.46,20.29,27.74,1497.15
42946.28819,17.49,20.28,27.74,1497.23
42946.29861,17.46,20.27,27.72,1497.13
42946.30903,17.41,20.27,27.67,1496.94
42946.31944,17.52,20.28,27.77,1497.32
42946.32986,17.76,20.25,27.87,1498.03
42946.34028,18.06,20.25,28.06,1498.94
42946.35069,18.12,20.22,28.05,1499.08
42946.36111,18.18,20.22,28.1,1499.27
42946.37153,18.24,20.23,28.15,1499.46
42946.38194,18.27,20.24,28.17,1499.56
42946.39236,18.54,20.23,28.33,1500.36
42946.40278,18.68,20.21,28.4,1500.79
42946.41319,18.77,20.21,28.45,1501.05
42946.42361,18.68,20.21,28.4,1500.79
42946.43403,19.16,20.24,28.73,1502.24
42946.44444,19.75,20.2,29.04,1503.93
42946.45486,19.98,20.16,29.14,1504.57
42946.46528,20.01,20.14,29.14,1504.63
42946.47569,19.98,20.14,29.11,1504.54
42946.48611,19.81,20.13,28.99,1504.02
42946.49653,19.69,20.13,28.91,1503.67
42946.50694,18.98,20.16,28.51,1501.61
42946.51736,17.23,20.23,27.52,1496.33
42946.52778,19.42,20.35,29.03,1503.14
42946.53819,20.07,20.18,29.21,1504.84
42946.54861,19.22,20.17,28.68,1502.33
42946.55903,18.48,20.19,28.23,1500.13
42946.56944,16.99,20.28,27.43,1495.64
42946.57986,16.69,20.33,27.31,1494.75
42946.59028,16.59,20.38,27.31,1494.52
42946.60069,16.59,20.4,27.33,1494.54
42946.61111,16.62,20.42,27.38,1494.66
42946.62153,16.65,20.4,27.38,1494.74
42946.63194,16.69,20.41,27.4,1494.84
42946.64236,16.72,20.41,27.42,1494.94
42946.65278,16.81,20.4,27.47,1495.21
42946.66319,16.87,20.39,27.49,1495.38
42946.67361,16.75,20.39,27.42,1495.01
42946.68403,16.72,20.39,27.4,1494.92
42946.69444,16.78,20.4,27.44,1495.11
42946.70486,16.9,20.37,27.48,1495.46
42946.71528,17.02,20.36,27.55,1495.83
42946.72569,17.14,20.35,27.62,1496.2
42946.73611,17.23,20.35,27.66,1496.47
42946.74653,17.29,20.33,27.68,1496.64
42946.75694,17.29,20.35,27.7,1496.66
42946.76736,17.35,20.32,27.7,1496.81
42946.77778,17.41,20.31,27.72,1496.98
42946.78819,17.52,20.32,27.81,1497.37
42946.79861,17.58,20.31,27.83,1497.54
42946.80903,17.7,20.3,27.9,1497.9
42946.81944,17.67,20.28,27.85,1497.78
42946.82986,17.73,20.31,27.92,1498
42946.84028,17.82,20.3,27.97,1498.26
42946.85069,18.54,20.33,28.46,1500.48
42946.86111,20.6,20.38,29.82,1506.59
42946.87153,21.56,20.2,30.19,1509.11
42946.88194,21.42,20.11,29.97,1508.6
42946.89236,21.18,21.13,31.19,1509.09
42946.90278,20.95,21.16,31.08,1508.47
42946.91319,20.51,21.22,30.87,1507.28
42946.92361,20.22,21.21,30.67,1506.44
42946.93403,19.6,21.26,30.32,1504.7
42946.94444,19.13,21.29,30.06,1503.35
42946.95486,18.65,21.29,29.75,1501.94
42946.96528,18.27,21.33,29.55,1500.82
42946.97569,17.97,21.34,29.37,1499.93
42946.98611,17.35,21.35,28.98,1498.01
42946.99653,17.49,21.33,29.05,1498.45
42947.00694,17.35,21.29,28.9,1497.94
42947.01736,17.29,21.67,29.33,1498.19
42947.02778,17.32,21.63,29.3,1498.24
42947.03819,17.29,21.65,29.3,1498.17
42947.04861,17.32,21.65,29.33,1498.27
42947.05903,18.12,21.43,29.58,1500.49
42947.06944,18.18,21.36,29.53,1500.58
42947.07986,18.03,21.31,29.37,1500.07
42947.09028,18,21.33,29.37,1500
42947.10069,18.09,21.34,29.45,1500.29
42947.11111,18.18,21.34,29.5,1500.56
42947.12153,18.06,21.27,29.34,1500.12
42947.13194,18.27,21.26,29.47,1500.74
42947.14236,18.39,21.26,29.54,1501.1
42947.15278,16.96,21.34,28.71,1496.78
42947.16319,16.38,21.52,28.56,1495.18
42947.17361,18.15,21.27,29.39,1500.39
42947.18403,16.84,21.35,28.64,1496.41
42947.19444,16.41,21.57,28.64,1495.33
42947.20486,16.41,21.4,28.43,1495.14
42947.21528,16.44,21.63,28.74,1495.51
42947.22569,16.38,21.33,28.33,1494.96
42947.23611,16.38,21.33,28.33,1494.96
42947.24653,17.73,21.54,29.47,1499.43
42947.25694,18,21.28,29.32,1499.95
42947.26736,18.03,21.31,29.37,1500.07
42947.27778,17.82,21.28,29.19,1499.4
42947.28819,17.82,21.28,29.19,1499.4
42947.29861,17.76,21.06,28.88,1498.96
42947.30903,17.7,21.01,28.78,1498.72
42947.31944,17.67,20.9,28.63,1498.5
42947.32986,17.7,20.86,28.6,1498.55
42947.34028,17.7,20.86,28.6,1498.55
42947.35069,17.67,20.86,28.57,1498.45
42947.36111,17.64,20.91,28.63,1498.43
42947.37153,17.64,20.77,28.45,1498.26
42947.38194,17.76,20.67,28.39,1498.51
42947.39236,17.76,20.71,28.44,1498.55
42947.40278,17.73,20.72,28.45,1498.48
42947.41319,17.85,20.74,28.54,1498.87
42947.42361,18.06,20.81,28.76,1499.59
42947.43403,18.27,20.82,28.91,1500.23
42947.44444,19.01,20.71,29.24,1502.33
42947.45486,19.1,20.73,29.32,1502.62
42947.46528,19.25,20.75,29.44,1503.08
42947.47569,19.36,20.71,29.47,1503.38
42947.48611,19.39,20.72,29.49,1503.48
42947.49653,19.36,20.73,29.49,1503.41
42947.50694,19.39,20.72,29.49,1503.48
42947.51736,19.36,20.71,29.47,1503.38
42947.52778,18.83,20.72,29.14,1501.82
42947.53819,17.76,20.69,28.42,1498.53
42947.54861,17.49,20.75,28.33,1497.78
42947.55903,17.08,20.8,28.13,1496.53
42947.56944,16.96,20.81,28.06,1496.16
42947.57986,16.75,20.88,28.02,1495.59
42947.59028,16.65,20.87,27.95,1495.29
42947.60069,16.53,20.88,27.88,1494.92
42947.61111,16.47,20.89,27.86,1494.74
42947.62153,16.38,20.9,27.82,1494.46
42947.63194,16.23,20.97,27.8,1494.06
42947.64236,16.26,20.97,27.82,1494.16
42947.65278,16.38,20.96,27.89,1494.53
42947.66319,16.44,20.95,27.91,1494.71
42947.67361,16.59,20.93,27.98,1495.16
42947.68403,16.62,20.93,28,1495.26
42947.69444,16.44,20.95,27.91,1494.71
42947.70486,17.11,20.93,28.3,1496.77
42947.71528,18.24,20.86,28.93,1500.18
42947.72569,17.7,20.82,28.55,1498.5
42947.73611,17.73,20.8,28.55,1498.58
42947.74653,18.36,20.83,28.98,1500.52
42947.75694,18.74,20.88,29.28,1501.73
42947.76736,17.64,20.77,28.45,1498.26
42947.77778,17.35,20.96,28.49,1497.55
42947.78819,18.83,20.81,29.25,1501.91
42947.79861,18.77,20.82,29.23,1501.75
42947.80903,18.92,20.82,29.33,1502.2
42947.81944,19.07,20.83,29.43,1502.64
42947.82986,19.07,20.83,29.43,1502.64
42947.84028,19.04,20.86,29.46,1502.6
42947.85069,18.98,20.79,29.32,1502.34
42947.86111,18.8,20.78,29.2,1501.8
42947.87153,18.92,20.78,29.27,1502.15
42947.88194,18.95,20.85,29.38,1502.31
42947.89236,18.83,20.85,29.3,1501.96
42947.90278,18.89,20.86,29.35,1502.15
42947.91319,19.63,20.85,29.81,1504.32
42947.92361,19.69,20.99,30.03,1504.65
42947.93403,19.63,21.02,30.04,1504.51
42947.94444,19.57,21.01,29.98,1504.33
42947.95486,19.51,21.02,29.96,1504.17
42947.96528,19.51,20.97,29.9,1504.12
42947.97569,19.54,20.96,29.9,1504.19
42947.98611,19.48,20.97,29.87,1504.02
42947.99653,18.98,21.05,29.65,1502.63
42948.00694,18.83,21.06,29.58,1502.21
42948.01736,18.63,21.09,29.48,1501.62
42948.02778,18.42,21.12,29.38,1501.02
42948.03819,18.03,21.1,29.1,1499.83
42948.04861,17.82,21.13,29.01,1499.23
42948.05903,17.67,21.15,28.94,1498.79
42948.06944,17.7,20.84,28.57,1498.53
42948.07986,17.76,20.89,28.67,1498.77
42948.09028,17.88,20.89,28.74,1499.13
42948.10069,17.91,20.77,28.61,1499.08
42948.11111,18,20.76,28.66,1499.35
42948.12153,18.36,20.63,28.72,1500.28
42948.13194,18.65,20.78,29.1,1501.35
42948.14236,18.24,20.81,28.88,1500.14
42948.15278,18.15,20.84,28.86,1499.9
42948.16319,17.94,20.83,28.72,1499.25
42948.17361,17.97,20.84,28.74,1499.35
42948.18403,17.97,20.82,28.71,1499.32
42948.19444,18.06,20.75,28.68,1499.52
42948.20486,18.12,21.05,29.1,1500.04
42948.21528,18.27,20.74,28.8,1500.14
42948.22569,18.51,20.53,28.69,1500.61
42948.23611,18.54,20.53,28.71,1500.71
42948.24653,18.6,20.5,28.71,1500.85
42948.25694,18.65,20.51,28.76,1501.04
42948.26736,18.65,20.49,28.73,1501.02
42948.27778,18.63,20.48,28.71,1500.92
42948.28819,18.6,20.5,28.71,1500.85
42948.29861,18.63,20.48,28.71,1500.92
42948.30903,18.63,20.53,28.76,1500.97
42948.31944,18.57,20.5,28.68,1500.76
42948.32986,18.6,20.52,28.73,1500.88
42948.34028,18.6,20.52,28.73,1500.88
42948.35069,18.63,20.53,28.76,1500.97
42948.36111,18.57,20.52,28.71,1500.78
42948.37153,18.6,20.5,28.71,1500.85
42948.38194,18.57,20.52,28.71,1500.78
42948.39236,18.6,20.52,28.73,1500.88
42948.40278,18.63,20.48,28.71,1500.92
42948.41319,18.63,20.46,28.68,1500.9
42948.42361,18.65,20.43,28.65,1500.95
42948.43403,18.65,20.43,28.65,1500.95
42948.44444,18.65,20.41,28.63,1500.92
42948.45486,18.68,20.41,28.65,1501.02
42948.46528,18.77,20.45,28.75,1501.32
42948.47569,18.8,20.43,28.75,1501.39
42948.48611,18.74,20.38,28.65,1501.16
42948.49653,18.77,20.39,28.67,1501.25
42948.50694,19.1,20.38,28.87,1502.21
42948.51736,18.98,20.32,28.72,1501.79
42948.52778,19.39,20.38,29.06,1503.1
42948.53819,19.16,20.37,28.89,1502.38
42948.54861,19.36,20.4,29.06,1503.03
42948.55903,19.33,20.29,28.91,1502.82
42948.56944,19.75,20.36,29.26,1504.11
42948.57986,19.16,20.32,28.84,1502.33
42948.59028,18.42,20.33,28.39,1500.12
42948.60069,17.94,20.39,28.16,1498.74
42948.61111,17.7,20.44,28.07,1498.06
42948.62153,17.67,20.43,28.05,1497.96
42948.63194,17.46,20.53,28.03,1497.43
42948.64236,17.14,20.57,27.88,1496.45
42948.65278,17.2,20.58,27.93,1496.64
42948.66319,17.79,20.51,28.22,1498.42
42948.67361,17.82,20.49,28.22,1498.49
42948.68403,17.91,20.52,28.31,1498.8
42948.69444,18.3,20.46,28.47,1499.9
42948.70486,18.06,20.42,28.28,1499.14
42948.71528,17.79,20.45,28.14,1498.35
42948.72569,17.52,20.5,28.03,1497.57
42948.73611,17.05,20.54,27.79,1496.13
42948.74653,16.65,20.69,27.73,1495.08
42948.75694,16.87,20.64,27.8,1495.68
42948.76736,17.58,20.56,28.15,1497.84
42948.77778,17.46,20.57,28.08,1497.47
42948.78819,17.55,20.56,28.13,1497.74
42948.79861,18.21,20.55,28.52,1499.74
42948.80903,18.63,20.5,28.73,1500.95
42948.81944,19.07,20.45,28.95,1502.21
42948.82986,19.36,20.42,29.09,1503.05
42948.84028,19.45,20.41,29.14,1503.31
42948.85069,19.36,20.4,29.06,1503.03
42948.86111,19.19,20.39,28.94,1502.49
42948.87153,19.22,20.42,28.99,1502.61
42948.88194,19.42,20.37,29.06,1503.17
42948.89236,19.48,20.38,29.11,1503.35
42948.90278,19.48,20.4,29.14,1503.38
42948.91319,19.45,20.37,29.08,1503.26
42948.92361,19.39,20.38,29.06,1503.1
42948.93403,19.45,20.39,29.11,1503.28
42948.94444,19.48,20.36,29.08,1503.33
42948.95486,19.48,20.38,29.11,1503.35
42948.96528,19.48,20.36,29.08,1503.33
42948.97569,19.48,20.36,29.08,1503.33
42948.98611,19.48,20.34,29.06,1503.31
42948.99653,19.45,20.35,29.06,1503.24
42949.00694,19.42,20.37,29.06,1503.17
42949.01736,19.45,20.33,29.03,1503.21
42949.02778,19.45,20.31,29.01,1503.19
42949.03819,19.45,20.31,29.01,1503.19
42949.04861,19.45,20.31,29.01,1503.19
42949.05903,19.45,20.29,28.98,1503.17
42949.06944,19.42,20.33,29.01,1503.12
42949.07986,19.42,20.31,28.98,1503.1
42949.09028,19.36,20.28,28.9,1502.89
42949.10069,19.28,20.3,28.88,1502.66
42949.11111,19.07,20.31,28.76,1502.05
42949.12153,19.01,20.32,28.74,1501.89
42949.13194,19.07,20.33,28.79,1502.07
42949.14236,19.19,20.31,28.84,1502.4
42949.15278,19.3,20.27,28.86,1502.7
42949.16319,18.39,20.11,28.09,1499.78
42949.17361,18.3,20.06,27.97,1499.45
42949.18403,18.27,20.08,27.97,1499.38
42949.19444,18.24,20.06,27.93,1499.26
42949.20486,18.33,20.05,27.97,1499.52
42949.21528,18.33,19.99,27.9,1499.46
42949.22569,18.3,20.01,27.9,1499.39
42949.23611,18.27,19.98,27.85,1499.27
42949.24653,18.27,19.98,27.85,1499.27
42949.25694,18.3,19.97,27.85,1499.34
42949.26736,18.27,19.97,27.83,1499.25
42949.27778,18.24,19.94,27.78,1499.13
42949.28819,18.33,19.97,27.87,1499.44
42949.29861,18.63,19.99,28.08,1500.36
42949.30903,18.65,20,28.1,1500.45
42949.31944,18.65,20.01,28.13,1500.47
42949.32986,18.71,20.04,28.2,1500.68
42949.34028,18.71,20.02,28.17,1500.66
42949.35069,18.71,20.04,28.2,1500.68
42949.36111,18.74,20.05,28.22,1500.78
42949.37153,18.51,20,28.01,1500
42949.38194,18.51,20,28.01,1500
42949.39236,18.36,19.98,27.9,1499.53
42949.40278,18.36,19.98,27.9,1499.53
42949.41319,18.33,19.93,27.82,1499.39
42949.42361,18.39,19.92,27.85,1499.56
42949.43403,18.42,19.93,27.87,1499.65
42949.44444,18.51,19.9,27.89,1499.89
42949.45486,18.51,19.9,27.89,1499.89
42949.46528,18.57,19.87,27.89,1500.04
42949.47569,18.57,19.91,27.93,1500.08
42949.48611,18.65,19.9,27.98,1500.34
42949.49653,18.77,19.9,28.05,1500.69
42949.50694,18.8,19.88,28.05,1500.76
42949.51736,18.86,19.87,28.07,1500.93
42949.52778,18.71,19.89,28,1500.5
42949.53819,18.83,19.88,28.07,1500.86
42949.54861,19.25,19.96,28.42,1502.18
42949.55903,19.66,19.97,28.68,1503.4
42949.56944,19.78,20,28.81,1503.79
42949.57986,19.69,19.97,28.71,1503.49
42949.59028,19.6,19.96,28.63,1503.22
42949.60069,19.6,19.96,28.63,1503.22
42949.61111,19.33,19.97,28.49,1502.46
42949.62153,18.63,20.01,28.1,1500.38
42949.63194,17.73,20.09,27.66,1497.75
42949.64236,17.52,20.24,27.72,1497.28
42949.65278,17.41,20.29,27.7,1496.96
42949.66319,17.64,20.26,27.81,1497.67
42949.67361,17.76,20.25,27.87,1498.03
42949.68403,17.76,20.25,27.87,1498.03
42949.69444,18,20.24,28.01,1498.75
42949.70486,17.76,20.21,27.83,1497.98
42949.71528,17.91,20.15,27.84,1498.37
42949.72569,18.21,20.07,27.93,1499.19
42949.73611,18.06,20.25,28.06,1498.94
42949.74653,16.96,20.34,27.48,1495.61
42949.75694,16.56,20.47,27.41,1494.53
42949.76736,17.14,20.45,27.74,1496.31
42949.77778,17.08,20.41,27.64,1496.07
42949.78819,17.17,20.4,27.69,1496.34
42949.79861,17.29,20.37,27.73,1496.68
42949.80903,17.88,20.46,28.21,1498.64
42949.81944,18.27,20.29,28.24,1499.63
42949.82986,18.33,20.18,28.14,1499.68
42949.84028,18.92,20.27,28.62,1501.56
42949.85069,18.98,20.28,28.66,1501.75
42949.86111,19.01,20.26,28.66,1501.82
42949.87153,19.04,20.27,28.69,1501.91
42949.88194,19.1,20.3,28.76,1502.12
42949.89236,19.22,20.31,28.86,1502.49
42949.90278,19.22,20.31,28.86,1502.49
42949.91319,19.42,20.29,28.95,1503.07
42949.92361,19.45,20.31,29.01,1503.19
42949.93403,19.36,20.3,28.93,1502.91
42949.94444,19.6,20.32,29.1,1503.63
42949.95486,19.33,20.29,28.91,1502.82
42949.96528,19.22,20.31,28.86,1502.49
42949.97569,19.13,20.34,28.84,1502.26
42949.98611,19.36,20.36,29.01,1502.98
42949.99653,19.63,20.12,28.87,1503.49
42950.00694,19.69,20.07,28.84,1503.61
42950.01736,19.66,20.1,28.86,1503.56
42950.02778,19.63,20.28,29.08,1503.67
42950.03819,19.63,20.22,29,1503.6
42950.04861,19.54,20.21,28.92,1503.33
42950.05903,19.45,20.25,28.93,1503.12
42950.06944,19.33,20.29,28.91,1502.82
42950.07986,19.3,20.27,28.86,1502.7
42950.09028,19.22,20.27,28.81,1502.45
42950.10069,19.16,20.28,28.78,1502.29
42950.11111,19.25,20.28,28.83,1502.54
42950.12153,19.28,20.28,28.86,1502.63
42950.13194,19.28,20.26,28.83,1502.61
42950.14236,19.25,20.26,28.81,1502.52
42950.15278,19.28,20.3,28.88,1502.66
42950.16319,19.33,20.27,28.88,1502.8
42950.17361,19.33,20.27,28.88,1502.8
42950.18403,19.33,20.23,28.83,1502.75
42950.19444,19.33,20.23,28.83,1502.75
42950.20486,19.33,20.21,28.8,1502.73
42950.21528,19.33,20.21,28.8,1502.73
42950.22569,19.33,20.21,28.8,1502.73
